trialID,Participant,LayoutBlockNum,ConditionBlockNum,TrialNum,LayoutType,Condition,TargetType,PairCount,SelfRotation,RotateDirection,DecoyAmount,CurrentDecoy,RotationAmount,Baseline,Testing,DecoyBaseline,DecoyTesting,BeginTime,EndTime,ResponsePos_X,ResponsePos_Y,ResponsePos_Z,AnsPos_X,AnsPos_Y,AnsPos_Z,TargetName,ControllerPos_X,ControllerPos_Y,ControllerPoss_Z
P1,7,0,1,3,B,virtualStatic,virtualTarget,1,none,-1,2,1,0,False,False,True,False,57.289230,57.914350,-0.507284,0.000000,1.184213,-0.598699,0.000000,0.917602,Stripes Decoy Target,-0.033901,0.638776,0.074669
P1,7,0,1,3,B,virtualStatic,virtualTarget,0,none,-1,2,1,0,False,False,False,True,62.915010,63.970850,0.413447,0.000000,2.257585,-0.598699,0.000000,0.917602,Stripes Decoy Target,0.009674,0.651867,0.100546
P1,7,0,1,3,B,virtualStatic,virtualTarget,1,none,-1,2,1,0,False,False,False,True,63.970850,65.192000,0.439470,0.000000,2.056789,0.958845,0.000000,3.050188,Dotted Decoy Target,0.011518,0.651148,0.101381
P1,7,0,1,3,B,virtualStatic,virtualTarget,0,none,-1,2,0,0,False,True,False,False,70.192850,72.872600,-0.696484,0.000000,1.114127,-0.501257,0.000000,0.841207,Blue Virtual Target,-0.040263,0.636018,0.070958
P1,7,0,1,3,B,virtualStatic,virtualTarget,1,none,-1,2,0,0,False,True,False,False,72.872600,73.902790,0.758112,0.000000,1.071370,-0.313857,0.000000,1.926232,Green Virtual Target,0.045349,0.644590,0.100123
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,True,False,False,False,12.013540,13.083010,-0.511169,0.000000,2.899837,-0.697630,0.000000,3.308832,Blue Virtual Target,0.051754,0.660604,0.080819
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,True,False,False,False,13.083010,13.972080,0.468362,0.000000,1.822698,0.604592,0.000000,2.105718,Green Virtual Target,0.079062,0.649704,0.094585
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,False,False,True,False,30.998580,32.123740,-0.025840,0.000000,1.395004,-0.081305,0.000000,1.169638,Stripes Decoy Target,0.047356,0.641076,0.095401
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,False,False,True,False,32.123740,32.902070,0.698536,0.000000,2.789259,0.714865,0.000000,3.201221,Dotted Decoy Target,0.072548,0.655947,0.095165
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,False,False,False,True,37.915330,38.860030,-0.043636,0.000000,1.436383,-0.081305,0.000000,1.169638,Stripes Decoy Target,0.041193,0.639873,0.094265
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,False,False,False,True,38.860030,39.527570,0.754870,0.000000,2.885675,0.714865,0.000000,3.201221,Dotted Decoy Target,0.066684,0.654134,0.095902
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,1,0,False,False,True,False,56.542360,57.457880,-0.688580,0.000000,0.845393,-0.701343,0.000000,0.960243,Dotted Decoy Target,-0.003404,0.634275,0.055595
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,1,0,False,False,True,False,57.457880,58.413850,-0.442609,0.000000,2.513066,-0.324523,0.000000,2.643712,Stripes Decoy Target,0.036435,0.655164,0.083571
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,1,0,False,False,False,True,63.414310,64.455920,-0.742732,0.000000,1.039602,-0.701343,0.000000,0.960243,Dotted Decoy Target,-0.002226,0.637083,0.059323
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,1,0,False,False,False,True,64.455920,65.220450,-0.221231,0.000000,2.695879,-0.324523,0.000000,2.643712,Stripes Decoy Target,0.043411,0.654528,0.088525
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,2,0,False,False,True,False,82.247110,83.052780,-0.178323,0.000000,0.956061,-0.283464,0.000000,0.827697,Dotted Decoy Target,0.029249,0.631851,0.094259
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,2,0,False,False,True,False,83.052780,83.788680,0.476034,0.000000,1.966679,0.286103,0.000000,2.053967,Stripes Decoy Target,0.062336,0.649906,0.101465
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,2,0,False,False,False,True,88.802460,89.690880,-0.279773,0.000000,0.802838,-0.283464,0.000000,0.827697,Dotted Decoy Target,0.007094,0.624993,0.077967
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,2,0,False,False,False,True,89.690880,90.427570,0.439104,0.000000,1.981246,0.286103,0.000000,2.053967,Stripes Decoy Target,0.052145,0.648269,0.096053
P1,8,1,0,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,False,True,False,False,95.441310,97.192080,-0.516086,0.000000,1.064498,0.604592,0.000000,2.105718,Green Virtual Target,0.006241,0.635475,0.073969
P1,8,1,0,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,False,True,False,False,97.192080,98.677520,-0.666541,0.000000,1.742833,-0.697630,0.000000,3.308832,Blue Virtual Target,0.011265,0.644314,0.073869
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,0,0,True,False,False,False,12.012930,13.178990,0.683237,0.000000,1.567435,0.800000,0.000000,1.450000,Green Physical Target,0.082144,0.647323,0.101588
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,0,0,True,False,False,False,13.178990,13.887430,-0.551357,0.000000,1.027355,-0.800000,0.000000,0.950000,Blue Physical Target,0.008906,0.638519,0.069809
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,0,0,False,False,True,False,30.900630,32.122880,0.732038,0.000000,1.783979,0.673351,0.000000,2.114463,Stripes Decoy Target,0.107460,0.650050,0.098227
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,0,0,False,False,True,False,32.122880,32.872480,0.781233,0.000000,0.839508,0.888158,0.000000,0.885638,Dotted Decoy Target,0.123495,0.638348,0.095366
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,0,0,False,False,False,True,37.873700,40.455460,0.797867,0.000000,1.027882,0.888158,0.000000,0.885638,Dotted Decoy Target,0.114629,0.643107,0.100150
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,0,0,False,False,False,True,40.455460,41.066990,0.784879,0.000000,2.384984,0.673351,0.000000,2.114463,Stripes Decoy Target,0.089752,0.656090,0.099046
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,1,0,False,False,True,False,58.093730,58.899620,0.190593,0.000000,1.877999,0.242260,0.000000,1.936441,Stripes Decoy Target,0.063719,0.647872,0.102411
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,1,0,False,False,True,False,58.899620,59.621640,-0.455011,0.000000,2.699374,-0.433119,0.000000,2.764958,Dotted Decoy Target,0.043635,0.654878,0.089601
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,1,0,False,False,False,True,64.622260,65.690860,-0.346454,0.000000,2.421514,-0.433119,0.000000,2.764958,Dotted Decoy Target,0.044255,0.650893,0.092065
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,1,0,False,False,False,True,65.690860,66.288580,0.301502,0.000000,1.735222,0.242260,0.000000,1.936441,Stripes Decoy Target,0.065954,0.645839,0.101969
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,2,0,False,False,True,False,83.301250,84.231890,0.289867,0.000000,2.016735,0.274942,0.000000,1.813159,Dotted Decoy Target,0.060608,0.646525,0.102240
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,2,0,False,False,True,False,84.231890,84.995700,-0.559091,0.000000,2.912248,-0.755145,0.000000,3.069547,Stripes Decoy Target,0.038104,0.652749,0.087884
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,2,0,False,False,False,True,90.009220,91.037530,0.247328,0.000000,1.907992,0.274942,0.000000,1.813159,Dotted Decoy Target,0.015928,1.009615,0.125555
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,2,0,False,False,False,True,91.037530,91.703900,-0.667285,0.000000,3.135884,-0.755145,0.000000,3.069547,Stripes Decoy Target,-0.063164,1.057685,0.119271
P1,9,1,0,1,A,physicalStatic,physicalTarget,0,none,-1,3,0,0,False,True,False,False,96.717340,99.204120,-0.701533,0.000000,1.029756,0.800000,0.000000,1.450000,Green Physical Target,-0.032028,1.011983,0.099032
P1,9,1,0,1,A,physicalStatic,physicalTarget,1,none,-1,3,0,0,False,True,False,False,99.204120,100.634000,-0.777316,0.000000,1.083375,-0.800000,0.000000,0.950000,Blue Physical Target,-0.026724,1.032117,0.096523
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,0,0,True,False,False,False,12.014060,12.986650,0.648545,0.000000,1.634967,0.800000,0.000000,1.450000,Green Physical Target,0.043792,0.994121,0.156880
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,0,0,True,False,False,False,12.986650,13.597840,-0.771509,0.000000,0.998284,-0.800000,0.000000,0.950000,Blue Physical Target,-0.053052,0.995316,0.101480
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,0,0,False,False,True,False,30.624730,31.430080,0.302801,0.000000,1.109755,0.232222,0.000000,1.006655,Stripes Decoy Target,0.017467,0.966772,0.133755
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,0,0,False,False,True,False,31.430080,32.138020,-0.347596,0.000000,2.488262,-0.276748,0.000000,2.772354,Dotted Decoy Target,-0.013210,1.011577,0.120641
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,0,0,False,False,False,True,37.138110,38.041290,0.354041,0.000000,1.193535,0.232222,0.000000,1.006655,Stripes Decoy Target,0.010314,0.967954,0.124187
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,0,0,False,False,False,True,38.041290,38.558560,-0.236156,0.000000,2.464888,-0.276748,0.000000,2.772354,Dotted Decoy Target,-0.026444,1.011721,0.109240
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,1,80,False,False,True,False,55.582090,56.331310,0.790930,0.000000,1.028705,0.775182,0.000000,1.079989,Stripes Decoy Target,0.057160,0.983694,0.156267
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,1,80,False,False,True,False,56.331310,57.137110,-0.734475,0.000000,3.619716,-0.581462,0.000000,3.641141,Dotted Decoy Target,-0.033174,1.052344,0.153239
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,1,80,False,False,False,True,62.137570,65.359340,0.734447,0.000000,1.194918,0.775182,0.000000,1.079989,Stripes Decoy Target,0.065345,0.981143,0.300760
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,1,80,False,False,False,True,65.359340,65.929090,-0.060252,0.000000,2.710076,-0.581462,0.000000,3.641141,Dotted Decoy Target,-0.036664,1.037215,0.307952
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,2,40,False,False,True,False,82.955740,83.775780,-2.643706,0.000000,1.266574,-3.163526,0.000000,1.454554,Stripes Decoy Target,-0.137621,1.018795,0.214442
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,2,40,False,False,True,False,83.775780,84.414280,-1.817309,0.000000,0.205208,-1.756887,0.000000,0.230371,Dotted Decoy Target,-0.126766,1.006110,0.177629
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,2,40,False,False,False,True,89.414310,90.830060,-1.626564,0.000000,0.742125,-1.756887,0.000000,0.230371,Dotted Decoy Target,-0.203572,0.969775,0.234656
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,2,40,False,False,False,True,90.830060,91.538670,-3.332487,0.000000,1.281617,-3.163526,0.000000,1.454554,Stripes Decoy Target,-0.246706,1.018873,0.241676
P1,10,1,0,2,A,physicalRotate,physicalTarget,0,rotate,2,3,0,0,False,True,False,False,96.539790,99.316140,0.912552,0.000000,1.176453,-0.800000,0.000000,0.950000,Blue Physical Target,0.089703,0.984354,0.131392
P1,10,1,0,2,A,physicalRotate,physicalTarget,1,rotate,2,3,0,0,False,True,False,False,99.316140,100.205800,-0.793716,0.000000,1.014343,0.800000,0.000000,1.450000,Green Physical Target,-0.060892,0.986422,0.097349
P1,11,1,0,3,A,virtualRotate,virtualTarget,0,rotate,0,2,0,40,True,False,False,False,12.012960,13.429820,0.845596,0.000000,2.205920,0.965027,0.000000,2.005833,Green Virtual Target,0.042490,1.014617,0.207403
P1,11,1,0,3,A,virtualRotate,virtualTarget,1,rotate,0,2,0,40,True,False,False,False,13.429820,14.026820,-0.763287,0.000000,1.217375,-0.922374,0.000000,1.135136,Blue Virtual Target,-0.088495,1.015838,0.142192
P1,11,1,0,3,A,virtualRotate,virtualTarget,0,rotate,0,2,0,40,False,False,True,False,31.053800,32.192640,1.077893,0.000000,3.293108,0.941803,0.000000,3.110230,Dotted Decoy Target,0.048983,1.072275,0.123264
P1,11,1,0,3,A,virtualRotate,virtualTarget,1,rotate,0,2,0,40,False,False,True,False,32.192640,32.872860,-0.072255,0.000000,2.147756,-0.079320,0.000000,2.040029,Stripes Decoy Target,0.006322,1.054860,0.108989
P1,11,1,0,3,A,virtualRotate,virtualTarget,0,rotate,0,2,0,40,False,False,False,True,37.873410,41.581780,0.125320,0.000000,1.982522,-0.079320,0.000000,2.040029,Stripes Decoy Target,0.040899,1.000443,0.250403
P1,11,1,0,3,A,virtualRotate,virtualTarget,1,rotate,0,2,0,40,False,False,False,True,41.581780,42.345260,0.651131,0.000000,3.383123,0.941803,0.000000,3.110230,Dotted Decoy Target,0.080573,1.042626,0.297528
P1,11,1,0,3,A,virtualRotate,virtualTarget,0,rotate,0,2,1,80,False,False,True,False,59.372070,60.316780,-1.129305,0.000000,1.844800,-1.219635,0.000000,1.995575,Dotted Decoy Target,-0.027908,0.998698,0.206107
P1,11,1,0,3,A,virtualRotate,virtualTarget,1,rotate,0,2,1,80,False,False,True,False,60.316780,60.941940,-0.741909,0.000000,0.795557,-0.656604,0.000000,0.702000,Stripes Decoy Target,-0.032474,0.968271,0.170801
P1,11,1,0,3,A,virtualRotate,virtualTarget,0,rotate,0,2,1,80,False,False,False,True,65.955250,68.427690,-1.477941,0.000000,1.853065,-0.656604,0.000000,0.702000,Stripes Decoy Target,-0.145969,1.015190,0.268164
P1,11,1,0,3,A,virtualRotate,virtualTarget,1,rotate,0,2,1,80,False,False,False,True,68.427690,69.483030,-1.340623,0.000000,1.824849,-1.219635,0.000000,1.995575,Dotted Decoy Target,-0.137113,1.015401,0.279648
P1,11,1,0,3,A,virtualRotate,virtualTarget,0,rotate,0,2,0,40,False,True,False,False,74.496510,77.163470,0.924329,0.000000,1.547301,-0.922374,0.000000,1.135136,Blue Virtual Target,0.061995,1.000304,0.149562
P1,11,1,0,3,A,virtualRotate,virtualTarget,1,rotate,0,2,0,40,False,True,False,False,77.163470,78.289760,0.958571,0.000000,1.692438,0.965027,0.000000,2.005833,Green Virtual Target,0.066669,1.010010,0.161854
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,True,False,False,False,12.013040,13.596870,-0.594619,0.000000,1.743468,-0.685944,0.000000,1.770790,Green Virtual Target,-0.008498,1.017428,0.241288
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,True,False,False,False,13.596870,14.444190,0.611476,0.000000,1.229310,0.668408,0.000000,1.273579,Blue Virtual Target,0.129026,0.978318,0.224441
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,False,False,True,False,31.470860,32.387410,0.688055,0.000000,1.207149,0.684802,0.000000,1.264354,Dotted Decoy Target,0.152074,0.775769,0.114708
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,False,False,True,False,32.387410,33.278210,-0.384338,0.000000,2.948336,-0.254597,0.000000,2.817393,Stripes Decoy Target,0.044038,0.885992,0.201736
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,False,False,False,True,38.289860,39.206870,0.716005,0.000000,1.165807,0.684802,0.000000,1.264354,Dotted Decoy Target,0.160913,0.779364,0.154898
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,False,False,False,True,39.206870,39.901580,-0.268671,0.000000,2.535525,-0.254597,0.000000,2.817393,Stripes Decoy Target,0.037950,0.879554,0.227290
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,1,0,False,False,True,False,56.915330,57.636760,0.992506,0.000000,1.609194,0.888929,0.000000,1.449405,Dotted Decoy Target,0.125029,0.961914,0.205822
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,1,0,False,False,True,False,57.636760,58.372490,0.010277,0.000000,2.835226,0.132213,0.000000,2.671944,Stripes Decoy Target,0.020600,1.009555,0.227406
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,1,0,False,False,False,True,63.386220,68.261080,0.853005,0.000000,1.661145,0.888929,0.000000,1.449405,Dotted Decoy Target,0.143849,1.008754,0.220543
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,1,0,False,False,False,True,68.261080,68.829620,0.116402,0.000000,3.308749,0.132213,0.000000,2.671944,Stripes Decoy Target,0.030477,1.073232,0.260811
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,2,0,False,False,True,False,85.844080,86.870840,-0.250459,0.000000,0.837564,-0.160939,0.000000,0.645258,Dotted Decoy Target,0.035951,0.946526,0.211720
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,2,0,False,False,True,False,86.870840,87.579700,0.352695,0.000000,2.670884,0.458559,0.000000,3.115109,Stripes Decoy Target,0.097813,1.048236,0.326908
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,2,0,False,False,False,True,92.580190,93.539060,-0.130540,0.000000,0.816506,-0.160939,0.000000,0.645258,Dotted Decoy Target,0.021348,0.916448,0.204371
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,2,0,False,False,False,True,93.539060,94.135150,0.613781,0.000000,2.528393,0.458559,0.000000,3.115109,Stripes Decoy Target,0.085873,1.013396,0.309419
P1,12,1,1,0,A,virtualStatic,virtualTarget,0,none,-1,3,0,0,False,True,False,False,99.148490,101.440000,0.950088,0.000000,1.383483,0.668408,0.000000,1.273579,Blue Virtual Target,0.188889,0.981642,0.222326
P1,12,1,1,0,A,virtualStatic,virtualTarget,1,none,-1,3,0,0,False,True,False,False,101.440000,102.329000,-1.005948,0.000000,1.053142,-0.685944,0.000000,1.770790,Green Virtual Target,-0.052834,0.987873,0.164803
P1,13,1,1,1,A,physicalRotate,physicalTarget,0,rotate,2,2,0,80,True,False,False,False,12.013540,13.443860,-0.937589,0.000000,0.957446,-0.800000,0.000000,0.950000,Blue Physical Target,-0.035997,1.011512,0.178519
P1,13,1,1,1,A,physicalRotate,physicalTarget,1,rotate,2,2,0,80,True,False,False,False,13.443860,14.290620,0.780085,0.000000,1.512241,0.800000,0.000000,1.450000,Green Physical Target,0.161673,1.018181,0.235895
P1,13,1,1,1,A,physicalRotate,physicalTarget,0,rotate,2,2,0,80,False,False,True,False,31.303960,32.956310,0.606052,0.000000,2.461719,0.672967,0.000000,3.005926,Stripes Decoy Target,0.149985,0.918073,0.231072
P1,13,1,1,1,A,physicalRotate,physicalTarget,1,rotate,2,2,0,80,False,False,True,False,32.956310,33.734490,-0.303935,0.000000,0.793863,-0.218163,0.000000,0.875851,Dotted Decoy Target,0.082211,0.874237,0.159407
P1,13,1,1,1,A,physicalRotate,physicalTarget,0,rotate,2,2,0,80,False,False,False,True,38.747950,40.316900,0.802709,0.000000,2.380275,-0.218163,0.000000,0.875851,Dotted Decoy Target,0.124896,0.957087,0.310586
P1,13,1,1,1,A,physicalRotate,physicalTarget,1,rotate,2,2,0,80,False,False,False,True,40.316900,41.289700,-0.192586,0.000000,0.929328,0.672967,0.000000,3.005926,Stripes Decoy Target,0.031496,0.909315,0.243836
P1,13,1,1,1,A,physicalRotate,physicalTarget,0,rotate,2,2,1,40,False,False,True,False,58.303290,59.429400,-1.923660,0.000000,-0.298933,-2.038153,0.000000,-0.357479,Dotted Decoy Target,-0.165434,0.961380,0.143172
P1,13,1,1,1,A,physicalRotate,physicalTarget,1,rotate,2,2,1,40,False,False,True,False,59.429400,60.149730,-3.275264,0.000000,0.532854,-2.937838,0.000000,0.316373,Stripes Decoy Target,-0.195531,0.984594,0.183450
P1,13,1,1,1,A,physicalRotate,physicalTarget,0,rotate,2,2,1,40,False,False,False,True,65.163890,65.872670,-1.882268,0.000000,-0.031152,-2.038153,0.000000,-0.357479,Dotted Decoy Target,-0.351415,0.977446,0.083905
P1,13,1,1,1,A,physicalRotate,physicalTarget,1,rotate,2,2,1,40,False,False,False,True,65.872670,66.413700,-2.899378,0.000000,0.678689,-2.937838,0.000000,0.316373,Stripes Decoy Target,-0.405671,1.015429,0.137336
P1,13,1,1,1,A,physicalRotate,physicalTarget,0,rotate,2,2,0,80,False,True,False,False,71.414000,73.052240,0.819922,0.000000,1.179981,0.800000,0.000000,1.450000,Green Physical Target,0.055494,0.956427,0.134812
P1,13,1,1,1,A,physicalRotate,physicalTarget,1,rotate,2,2,0,80,False,True,False,False,73.052240,73.788150,-0.941797,0.000000,1.174335,-0.800000,0.000000,0.950000,Blue Physical Target,-0.133939,0.989947,0.103375
P1,14,1,1,2,A,virtualRotate,virtualTarget,0,rotate,1,2,0,80,True,False,False,False,12.000090,13.596610,0.330527,0.000000,2.534210,0.379836,0.000000,2.987884,Blue Virtual Target,0.009700,1.010820,0.233924
P1,14,1,1,2,A,virtualRotate,virtualTarget,1,rotate,1,2,0,80,True,False,False,False,13.596610,14.208350,0.500757,0.000000,1.715255,0.530187,0.000000,1.707327,Green Virtual Target,0.060003,0.979154,0.196496
P1,14,1,1,2,A,virtualRotate,virtualTarget,0,rotate,1,2,0,80,False,False,True,False,31.221350,32.846880,0.857582,0.000000,2.827918,0.953294,0.000000,2.976855,Dotted Decoy Target,0.082867,0.993148,0.221895
P1,14,1,1,2,A,virtualRotate,virtualTarget,1,rotate,1,2,0,80,False,False,True,False,32.846880,33.471310,0.577641,0.000000,1.139772,0.547290,0.000000,0.942153,Stripes Decoy Target,0.112751,0.925491,0.161662
P1,14,1,1,2,A,virtualRotate,virtualTarget,0,rotate,1,2,0,80,False,False,False,True,38.485110,39.832070,0.776681,0.000000,2.352559,0.953294,0.000000,2.976855,Dotted Decoy Target,-0.114074,1.014061,0.077266
P1,14,1,1,2,A,virtualRotate,virtualTarget,1,rotate,1,2,0,80,False,False,False,True,39.832070,40.400960,0.693001,0.000000,0.924766,0.547290,0.000000,0.942153,Stripes Decoy Target,-0.080133,0.979955,-0.041938
P1,14,1,1,2,A,virtualRotate,virtualTarget,0,rotate,1,2,1,40,False,False,True,False,57.427980,58.525530,1.884959,0.000000,0.692236,1.597078,0.000000,0.806353,Stripes Decoy Target,-0.122611,0.987760,-0.011391
P1,14,1,1,2,A,virtualRotate,virtualTarget,1,rotate,1,2,1,40,False,False,True,False,58.525530,59.109010,2.875066,0.000000,-0.189678,2.848390,0.000000,-0.029510,Dotted Decoy Target,-0.099685,1.000048,-0.055219
P1,14,1,1,2,A,virtualRotate,virtualTarget,0,rotate,1,2,1,40,False,False,False,True,64.122490,65.122480,3.325366,0.000000,-0.373674,2.848390,0.000000,-0.029510,Dotted Decoy Target,-0.104886,0.990219,-0.055393
P1,14,1,1,2,A,virtualRotate,virtualTarget,1,rotate,1,2,1,40,False,False,False,True,65.122480,65.636400,1.569993,0.000000,0.598383,1.597078,0.000000,0.806353,Stripes Decoy Target,-0.136778,0.971915,-0.009635
P1,14,1,1,2,A,virtualRotate,virtualTarget,0,rotate,1,2,0,80,False,True,False,False,70.650450,72.594090,0.397024,0.000000,1.262283,0.530187,0.000000,1.707327,Green Virtual Target,0.097843,0.964348,0.089827
P1,14,1,1,2,A,virtualRotate,virtualTarget,1,rotate,1,2,0,80,False,True,False,False,72.594090,73.594170,-0.175466,0.000000,3.333806,0.379836,0.000000,2.987884,Blue Virtual Target,0.092379,1.041949,0.221237
P1,15,1,1,3,A,physicalStatic,physicalTarget,0,none,-1,2,0,0,True,False,False,False,12.013770,13.054850,0.698049,0.000000,1.698434,0.800000,0.000000,1.450000,Green Physical Target,0.053561,1.009960,0.179003
P1,15,1,1,3,A,physicalStatic,physicalTarget,1,none,-1,2,0,0,True,False,False,False,13.054850,13.708050,-0.753605,0.000000,0.962485,-0.800000,0.000000,0.950000,Blue Physical Target,-0.103689,1.001379,0.108955
P1,15,1,1,3,A,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,False,True,False,30.721330,31.568060,0.094132,0.000000,3.341805,0.188713,0.000000,3.478058,Stripes Decoy Target,-0.051089,1.084182,0.214470
P1,15,1,1,3,A,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,False,True,False,31.568060,32.179990,-0.844670,0.000000,1.545953,-0.691890,0.000000,1.358297,Dotted Decoy Target,-0.120102,1.043019,0.153768
P1,15,1,1,3,A,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,False,False,True,37.193250,38.304430,0.234174,0.000000,3.238177,0.188713,0.000000,3.478058,Stripes Decoy Target,-0.035965,1.059397,0.197078
P1,15,1,1,3,A,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,False,False,True,38.304430,39.068470,-0.741417,0.000000,1.425355,-0.691890,0.000000,1.358297,Dotted Decoy Target,-0.106396,1.020327,0.140888
P1,15,1,1,3,A,physicalStatic,physicalTarget,0,none,-1,2,1,0,False,False,True,False,56.094940,56.914280,-0.699104,0.000000,1.978730,0.042593,0.000000,3.138644,Dotted Decoy Target,-0.071426,1.029754,0.150712
P1,15,1,1,3,A,physicalStatic,physicalTarget,1,none,-1,2,1,0,False,False,True,False,56.914280,57.901160,-0.641240,0.000000,2.027022,-0.676794,0.000000,1.960063,Stripes Decoy Target,-0.068941,1.029498,0.141850
P1,15,1,1,3,A,physicalStatic,physicalTarget,0,none,-1,2,1,0,False,False,False,True,62.914430,64.011580,-0.667075,0.000000,1.965280,-0.676794,0.000000,1.960063,Stripes Decoy Target,-0.120702,1.015338,0.132872
P1,15,1,1,3,A,physicalStatic,physicalTarget,1,none,-1,2,1,0,False,False,False,True,64.011580,64.553280,0.056584,0.000000,3.148484,0.042593,0.000000,3.138644,Dotted Decoy Target,-0.089174,1.029943,0.146771
P1,15,1,1,3,A,physicalStatic,physicalTarget,0,none,-1,2,0,0,False,True,False,False,69.568570,71.149750,-0.970786,0.000000,1.021177,-0.800000,0.000000,0.950000,Blue Physical Target,-0.148886,0.992353,0.106927
P1,15,1,1,3,A,physicalStatic,physicalTarget,1,none,-1,2,0,0,False,True,False,False,71.149750,71.969830,0.835360,0.000000,1.403761,0.800000,0.000000,1.450000,Green Physical Target,0.031518,0.985477,0.118226
